,deltaG,fraction of absolute ddG below 0.2,fraction of absolute ddG below 0.4,fraction of absolute ddG below 0.6,fraction of absolute ddG below 0.8,fraction of absolute ddG below 1.0,fraction of ddG above -0.2,fraction of ddG above -0.4,fraction of ddG above -0.6,fraction of ddG above -0.8,fraction of ddG above 0,fraction of deltaG zero,higher-level coarse-grained structure,length of coarse-grained structure including exterior,length of higher-level coarse-grained structure,lower quartile ddG incl inf,median deltadeltaG,number of basepairs,structure
480,0.41864754219890615,0.18831967213114753,0.20926684881602914,0.22611566484517304,0.24387522768670308,0.26010928961748636,0.1990664845173042,0.21443533697632058,0.22877959927140254,0.2451502732240437,0.18228597449908926,0.02400000000000002,[][],12,4,0.9000000953674316,0.9000000953674316,9,(((...)))((.((.((.......))))))
481,0.5584178543507932,0.21724137931034482,0.249763353617309,0.27662835249042145,0.30094658553076403,0.32346179851250845,0.24045526256479605,0.26258733378408833,0.2842911877394636,0.30437232364210054,0.2125986026594546,0.014000000000000012,[],11,2,0.4999995827674866,0.6999999284744263,8,.(((.....((.(((....)))))...)))
482,0.6936842269019077,0.3249122807017544,0.34342105263157896,0.3541520467836257,0.3674269005847953,0.37608187134502924,0.3383625730994152,0.35014619883040937,0.358421052631579,0.3690643274853801,0.3236549707602339,0.24,[],7,2,0.0,0.0,11,....(((((.((((((...)))))))))))
483,0.6479768677253943,0.2590558766859345,0.28625561978163133,0.30558766859344894,0.32430956968529223,0.3396917148362235,0.2821130378933847,0.29926140012845215,0.31374438021836865,0.3290301862556198,0.25953757225433527,0.30800000000000005,[],11,2,0.19999980926513672,0.09999990463256836,10,..((((((((((....)).)))))).))..
484,0.37883596733291314,0.12657260435038212,0.14597295708406818,0.1633744855967078,0.18159905937683715,0.1979129923574368,0.13518518518518519,0.14950029394473838,0.1643151087595532,0.1818342151675485,0.1188124632569077,0.244,[],14,2,1.6999998092651367,1.399999976158142,10,((((((..((..((...)).)).)).))))
485,0.5436314371866262,0.2612466124661247,0.29048479373682623,0.3124661246612466,0.32920806985847634,0.3426076482987052,0.2832580548027703,0.3015356820234869,0.3170731707317073,0.33152664859981934,0.26314363143631436,0.262,[],10,2,0.19999980926513672,9.5367431640625e-07,10,((((((((((...))))..)).))))....
486,0.16471862255946382,0.19896584896584896,0.23073593073593074,0.24757094757094758,0.26166426166426165,0.27974987974987975,0.20016835016835016,0.23073593073593074,0.24757094757094758,0.26166426166426165,0.16832611832611832,0.07599999999999996,[],13,2,0.6999998092651367,0.40000009536743164,10,.((..((((((((.....))).)).)))))
487,0.8382113922114779,0.22944896115627822,0.2675248419150858,0.29555103884372175,0.32000903342366754,0.3395212285456188,0.27420957542908764,0.29652213188798554,0.3154245709123758,0.33163956639566394,0.25142276422764226,0.016000000000000014,[],12,2,0.3000001907348633,0.5999999046325684,8,(((..(((.((.......)).)))..))).
488,0.7167939112234964,0.22618037885213457,0.2559796437659033,0.2808594854396381,0.3006502685891999,0.3179813401187447,0.2601357082273113,0.27873904438789937,0.29406276505513146,0.3085948543963811,0.23828102912072377,0.21399999999999997,[],11,2,0.40000009536743164,0.49999988079071045,9,(((((.((((.......))))..)).))).
489,0.396739122611673,0.17176328502415458,0.19214975845410628,0.2129951690821256,0.22951690821256038,0.246256038647343,0.18178743961352656,0.1970048309178744,0.21478260869565216,0.23033816425120773,0.1656521739130435,0.07999999999999996,[],14,2,1.0999999940395355,1.100000023841858,9,((.((((....(((...))).)).))))..
490,0.1888421168923378,0.1391812865497076,0.1585029239766082,0.17705263157894738,0.19139181286549709,0.2087485380116959,0.1406783625730994,0.1585029239766082,0.17705263157894738,0.19139181286549709,0.12357894736842105,0.050000000000000044,[],14,2,1.3999999463558197,1.3999999575316906,9,((...((.((.(((...)))))...)).))
491,0.3113247846595497,0.14207027540360873,0.16483855650522317,0.18929249762583095,0.2112773029439696,0.23549382716049383,0.14819563152896487,0.16612060778727444,0.18948243114909782,0.2112773029439696,0.13141025641025642,0.06399999999999995,[],15,2,1.2000000029802322,1.4999999403953552,8,((((..((..((...))..)).))...)).
492,0.5407407498408737,0.20839048925468678,0.23216735253772292,0.2479652491998171,0.26499771376314585,0.27832647462277094,0.22590306355738454,0.2411522633744856,0.25290352080475537,0.26726108824874256,0.20781893004115226,0.028000000000000025,[],11,2,0.6999998092651367,0.40000027418136597,10,(((.((.(((((....)))))..))..)))
493,0.6152400892375656,0.21500811876594758,0.25015077708188355,0.2794247274414289,0.30607747622361403,0.33015541637671075,0.24836464857341684,0.27072604964045466,0.29151009046624915,0.3123637207144514,0.22252377638598933,0.04200000000000004,[],13,2,0.40000033378601074,0.8999999165534973,7,...(((....((.((...)).))...))).
494,0.24331984774545137,0.36255060728744937,0.3844804318488529,0.3974134053081422,0.42035537561853353,0.4381016644174539,0.3658344579397211,0.3844804318488529,0.3974134053081422,0.42035537561853353,0.3424651372019793,0.01200000000000001,[][],8,4,0.0,2.384185791015625e-07,7,..(((((........))))).((.....))
495,0.46666666064925505,0.295376267987733,0.3223165841000236,0.3443972635055438,0.3679405520169851,0.38903043170559093,0.31113470158056145,0.33194149563576314,0.3497287096013211,0.37086577022882755,0.2897381457891012,0.05800000000000005,[][],10,4,1.1920928955078125e-07,0.30000007152557373,7,((.((...))))(((.....))).......
496,0.41546609969336096,0.25,0.2794256120527307,0.3088276836158192,0.33340395480225987,0.35941619585687384,0.26217043314500943,0.28455743879472695,0.31075800376647833,0.33420433145009415,0.2388653483992467,0.05600000000000005,[],11,2,0.27499985694885254,0.8999998569488525,6,((((..((.........))..))...))..
497,0.26913265621631727,0.15674603174603174,0.18287981859410432,0.20189909297052155,0.21737528344671203,0.23259637188208618,0.16176303854875285,0.18356009070294785,0.20189909297052155,0.21737528344671203,0.1414965986394558,0.21599999999999997,[],13,2,1.2999999523162842,0.9000001549720764,10,(((.((..(((...((...)))))))))).
498,0.6655647506727003,0.26804407713498624,0.29470462197734926,0.31181512090603,0.3282828282828283,0.34303642485460667,0.2913988368533823,0.3076522803795531,0.32014080195898376,0.3330578512396694,0.2686868686868687,0.274,[],10,2,0.10000038146972656,0.09999990463256836,10,..(((.(((((((......)))).))))))
499,0.45874729237597656,0.24720422366210704,0.2787616990640749,0.3029037676985841,0.32783777297816175,0.3519078473722102,0.2664026877849772,0.28980081593472523,0.3093832493400528,0.33093352531797454,0.24358051355891527,0.07399999999999995,[][],10,4,0.2999997138977051,0.49999988079071045,8,(((.....)))(((..((....)))))...
500,0.6258312082275406,0.2994600738846263,0.3298380221653879,0.3504973003694231,0.37163967036089796,0.3889173060528559,0.32057402671213414,0.3410343847684001,0.3572321682296107,0.3750781472009094,0.2985223074737141,0.21799999999999997,[],11,2,0.0,0.10000038146972656,8,.((.(((.(((...))))))))........
501,0.48054394038651277,0.24172477917247792,0.2687819618781962,0.2880055788005579,0.303114830311483,0.3182705718270572,0.2574151557415156,0.27538354253835423,0.2904927940492794,0.30467224546722455,0.23740120874012088,0.04400000000000004,[][],13,4,0.2999999523162842,0.3000001907348633,9,..(((...))).((((.((...)).)))).
502,0.46906976207744244,0.1925064599483204,0.21645994832041343,0.23560723514211887,0.2522739018087855,0.26857881136950906,0.20589147286821705,0.22279069767441861,0.23819121447028424,0.2534625322997416,0.1902842377260982,0.14,[],13,2,0.8000001907348633,0.5000002384185791,10,((.((..((((((...))).)))))))...
503,0.3542094498383191,0.21683778234086243,0.2381245722108145,0.25537303216974677,0.27177732146931327,0.2905315993611681,0.22486881131644992,0.24175222450376455,0.2569472963723477,0.2725530458590007,0.2052475473420032,0.026000000000000023,[],14,2,0.5999999046325684,0.9000000953674316,8,......((.((.((((...)).))))..))
504,0.4531779551594439,0.22219868173258003,0.2565677966101695,0.280225988700565,0.3036487758945386,0.3222693032015066,0.2464689265536723,0.2688323917137476,0.28698210922787193,0.3062853107344633,0.223469868173258,0.05600000000000005,[],11,2,0.40000009536743164,0.40000009536743164,9,...(((((((.((....))..)))..))))
505,0.9472684254272533,0.35209817893903406,0.3866191607284244,0.4138822908419108,0.43895486935866984,0.45745579308524675,0.3949063077329111,0.4150435471100554,0.43188176299815256,0.4486935866983373,0.36930588545790444,0.15800000000000003,[],8,2,0.0,0.09999990463256836,7,.......(((.((((......)))))))..
506,0.48422131769847676,0.2809426229508197,0.31079234972677594,0.3337431693989071,0.3526639344262295,0.367827868852459,0.30264116575591987,0.322040072859745,0.3394125683060109,0.35446265938069216,0.2772768670309654,0.02400000000000002,[][],11,4,0.09999990463256836,0.10000038146972656,9,..((....))((((.(((....))).))))
507,0.44209401158249784,0.3248812915479582,0.3658831908831909,0.3939696106362773,0.4194919278252612,0.44306742640075975,0.3473646723646724,0.37613960113960115,0.39893162393162396,0.4219610636277303,0.3188034188034188,0.06399999999999995,[],9,2,0.0,0.40000009536743164,5,...(((....((....)).)))........
508,0.8220833437362065,0.2712731481481481,0.3063425925925926,0.33391203703703703,0.35782407407407407,0.38048611111111114,0.31430555555555556,0.3368055555555556,0.35509259259259257,0.3721527777777778,0.2892824074074074,0.040000000000000036,[],13,2,0.19999980926513672,0.5,7,..((.(((.((.....)).))).)).....
509,0.29645833211640515,0.23037037037037036,0.2593287037037037,0.28314814814814815,0.3055324074074074,0.32886574074074076,0.23923611111111112,0.261412037037037,0.2835185185185185,0.30560185185185185,0.2140277777777778,0.040000000000000036,[][],12,4,0.39999985694885254,0.6000001430511475,8,.((((.....))..)).((((....)))).
510,0.5183059884225084,0.2037947783849423,0.22334547662416515,0.24043715846994534,0.25403764420157865,0.26703096539162113,0.21533090467516697,0.2292046144505161,0.24326047358834244,0.25561627200971465,0.1998482088646023,0.268,[],13,2,0.7999999523162842,0.20000028610229492,11,((((.(((((.((...))))).))))))..
511,0.46694214192550043,0.2922176308539945,0.32334710743801653,0.35195133149678604,0.3734618916437098,0.39168962350780534,0.31448576675849405,0.33659320477502297,0.35691000918273647,0.37518365472910925,0.2934573002754821,0.03200000000000003,[],11,2,2.384185791015625e-07,0.3000001907348633,7,(((((.((.......)).)))..)).....
512,0.49142259477820854,0.3425848442584844,0.37536029753602973,0.4080892608089261,0.4356345885634589,0.4599721059972106,0.3687587168758717,0.3923059042305904,0.4170850767085077,0.43970246397024637,0.34186424918642494,0.04400000000000004,[][],8,4,0.0,0.20000004768371582,6,((.....))....((((........)))).
513,0.5483028596126068,0.38006962576153175,0.4102988105599072,0.43249202204815784,0.45355381491151725,0.47008993327531184,0.4054250072526835,0.4245140702059762,0.4410791993037424,0.45819553234696836,0.38102697998259355,0.23399999999999999,[],8,2,0.0,0.0,7,........(((((((...)).)))))....
514,0.46984815366420724,0.3396722101711256,0.3786695589298626,0.40901422029404677,0.4356230416967944,0.4596047240298867,0.3625692938057363,0.38980477223427334,0.4145577247529525,0.43846710050614607,0.332586165341046,0.07799999999999996,[][],9,4,0.0,0.39999985694885254,5,..((....)).(((.......)))......
515,0.7726890718673959,0.2867880485527544,0.3216619981325864,0.3483893557422969,0.3704715219421102,0.39131652661064426,0.32593370681605977,0.34715219421101773,0.3644491129785247,0.38088235294117645,0.30205415499533145,0.04800000000000004,[],8,2,0.09999990463256836,0.20000028610229492,8,.((((((((.......))))...))))...
516,0.5889795905017123,0.17056689342403628,0.19913832199546486,0.21961451247165534,0.23877551020408164,0.2559183673469388,0.19392290249433106,0.212562358276644,0.22698412698412698,0.24294784580498865,0.1718140589569161,0.020000000000000018,[],16,2,1.0,1.0999994277954102,9,..((.((.(((.((...)).)))..)).))
517,0.5423387251043271,0.2587141577060932,0.28369175627240145,0.3001344086021505,0.3178763440860215,0.3326164874551971,0.27856182795698925,0.29567652329749106,0.30770609318996417,0.32199820788530464,0.2554659498207885,0.008000000000000007,[],11,2,0.20000001043081284,0.20000028610229492,9,..((.((..(((((......))))).))))
