,Unnamed: 0,deltaG,fraction of absolute ddG below 0.2,fraction of absolute ddG below 0.4,fraction of absolute ddG below 0.6,fraction of absolute ddG below 0.8,fraction of absolute ddG below 1.0,fraction of ddG above -0.2,fraction of ddG above -0.4,fraction of ddG above -0.6,fraction of ddG above -0.8,fraction of ddG above 0,fraction of deltaG zero,higher-level coarse-grained structure,length of coarse-grained structure including exterior,length of higher-level coarse-grained structure,lower quartile ddG incl inf,median deltadeltaG,number of basepairs,structure,N,stacks
5846,5846,0.5506383022729386,0.25108747044917257,0.2834988179669031,0.30898345153664303,0.3316312056737589,0.3525531914893617,0.2773286052009456,0.2991725768321513,0.31799054373522456,0.3367375886524823,0.2540425531914894,0.06000000000000005,[][],12,4,0.20000028610229487,0.4000000953674317,8,.((((.....)))).((((....)).))..,224809538578.36,3
5847,5847,0.5026530313096484,0.2256009070294785,0.25476190476190474,0.2807936507936508,0.30142857142857143,0.3209523809523809,0.24616780045351475,0.26537414965986394,0.28564625850340136,0.3032199546485261,0.22666666666666666,0.020000000000000014,[],11,2,0.4000000953674317,0.4999997615814209,9,((..(((((((...))))).))....))..,131259210628.42,3
5848,5848,0.4612499980721623,0.2298842592592593,0.2584722222222222,0.2835648148148148,0.30608796296296303,0.3275462962962963,0.2481481481481481,0.2684259259259259,0.2881481481481481,0.3076851851851852,0.2234953703703704,0.040000000000000036,[],11,2,0.3999999761581421,0.6000001430511475,8,...(((..(((((......))..))).))),136378730496.95999,3
5849,5849,0.34590163102822785,0.16255529534218058,0.1848295602393963,0.20778037991152745,0.22630757220921155,0.24616185271922975,0.1703616965912048,0.18722352328909705,0.20853499869893316,0.22646370023419204,0.15362997658079625,0.14600000000000002,[],14,2,1.0999999046325684,1.100000023841858,9,((((.(((.((...)))))..))...))..,210516398.988,4
5850,5850,0.42417582935029335,0.2207081807081807,0.24866910866910866,0.2718925518925519,0.2941391941391941,0.31601953601953603,0.23536019536019534,0.2563125763125763,0.2758974358974359,0.2963858363858364,0.21086691086691087,0.08999999999999997,[],12,2,0.4999999850988388,0.999999962747097,7,..(((.....((.((.....)))).)))..,21958911429.91,3
5851,5851,0.5002078992661221,0.34525294525294525,0.3788403788403789,0.4123585123585123,0.437976437976438,0.4601755601755602,0.36798336798336795,0.39145299145299145,0.4182721182721183,0.4404481404481405,0.34035574035574034,0.038000000000000034,[][],8,4,0.0,0.20000004768371585,6,((.....)).....((((......))))..,5047255740301.502,2
5852,5852,0.5004065078569622,0.24986449864498644,0.2821138211382114,0.3076106594399277,0.33154923215898824,0.35343270099367663,0.2720867208672087,0.2956865401987353,0.31537940379403795,0.3348915989159892,0.24591237579042455,0.016000000000000014,[][],12,4,0.2999997138977051,0.6000003814697266,7,......((.((....)).)).(((...))),58329577231.728,3
5853,5853,0.0999999971663856,0.19279339580544397,0.21950022311468093,0.2458054439982151,0.25792057117358325,0.2846273984828201,0.19279339580544397,0.21950022311468093,0.2458054439982151,0.25792057117358325,0.1790272199910754,0.0040000000000000036,[],13,2,0.7000002861022949,0.5999999046325684,10,((..((.((((((.....)))).)).)))),115964586.768,4
5854,5854,0.4847457684986925,0.26339453860640305,0.28629943502824856,0.30310734463276834,0.3178201506591337,0.3303672316384181,0.2794962335216573,0.2953154425612053,0.30765065913371,0.3202212806026365,0.2620291902071563,0.05600000000000005,[],11,2,0.19999980926513672,9.5367431640625e-07,10,...((.((((((((...)))))).))))..,322994207348.704,3
5855,5855,0.5355555726091067,0.26395061728395064,0.292,0.31422222222222224,0.3321481481481481,0.34585185185185185,0.2837777777777778,0.3022716049382716,0.31881481481481483,0.3345185185185185,0.26249382716049385,0.09999999999999998,[],10,2,0.19999980926513672,0.20000004768371585,9,((((((.(((........)))))..)))).,652163368668.3,3
5856,5856,0.8777319574632596,0.2787628865979381,0.31211912943871706,0.3378694158075601,0.3576861397479954,0.3758991981672394,0.3151202749140893,0.3352348224513173,0.35184421534937,0.36737686139748,0.2947766323024055,0.030000000000000027,[],12,2,0.09999990463256836,0.2999999523162842,8,((((.((.((.......)).)).))))...,12579962031446.7,3
5857,5857,0.5209850116255962,0.2623364263621223,0.2945277182964549,0.32131810611468,0.34270758981679755,0.3655008327385201,0.2835117773019272,0.30663811563169163,0.32817035450868426,0.3468474898881751,0.2574589578872234,0.06599999999999995,[],12,2,0.19999998807907104,0.7999999523162842,6,...((.((...((.......)).))))...,112531328372.904,3
5858,5858,0.3980851127587735,0.16113475177304964,0.18264775413711584,0.201725768321513,0.2204964539007092,0.2402364066193853,0.1708274231678487,0.18756501182033095,0.2038534278959811,0.22137115839243496,0.15271867612293144,0.06000000000000005,[],13,2,1.1000001430511477,1.1999998092651367,9,(((((.((.((......))))..))..))),1435687775.74,4
5859,5859,0.5721030060377755,0.2167381974248927,0.2505007153075823,0.274964234620887,0.2983071053886505,0.3229136862184073,0.24120171673819746,0.2647353361945637,0.2838817358130663,0.30367191225560325,0.21733428707677635,0.06799999999999995,[],13,2,0.4000000953674317,0.9000000953674316,7,.((.((.(((.....)))....)).))...,54909912303.576004,3
5860,5860,0.4103960464939033,0.2612211221122112,0.2943894389438944,0.3251375137513751,0.35082508250825084,0.3749724972497249,0.2797854785478548,0.3052805280528053,0.3302805280528053,0.35332783278327834,0.2503575357535753,0.19199999999999995,[][],12,4,0.20000004768371585,0.5,7,...(((.((.....)))))..((....)).,94207019344.184,3
5861,5861,0.4340336134328562,0.3457049486461251,0.37892156862745097,0.4025676937441644,0.4276610644257703,0.4466153127917834,0.3622315592903828,0.3864612511671335,0.4066059757236228,0.42892156862745096,0.3368580765639589,0.048000000000000036,[][],8,4,0.0,0.20000004768371585,6,((((......)))).((.......))....,1930676700237.544,2
5862,5862,0.3784355142844908,0.2695325346488137,0.30418134836739485,0.3302795395818652,0.3579985905567301,0.3815128024430349,0.2843551797040169,0.30817477096546864,0.33126614987080105,0.3579985905567301,0.2587033121916843,0.05400000000000005,[][],10,4,0.10000014305114746,0.6999999284744263,6,((((.......)).))((.........)).,3370681494.9059997,3
5863,5863,0.5023157820889824,0.2448654970760234,0.2737309941520468,0.2970526315789473,0.3206783625730994,0.3390175438596491,0.2669707602339181,0.2865964912280702,0.3048654970760234,0.32456140350877194,0.24601169590643274,0.05000000000000005,[][],11,4,0.2999999523162842,0.5,8,((.(((...)))..))(((....)))....,128700785857.54999,3
5864,5864,0.5670940294288672,0.2436609686609687,0.27032288698955365,0.29147673314339984,0.31108736942070275,0.32756410256410257,0.26645299145299145,0.2834045584045584,0.29881291547958216,0.3149335232668566,0.24634377967711305,0.06399999999999995,[],9,2,0.2999999523162842,0.3000001907348633,9,.((((((.....(((...))).))))))..,687780558365.472,2
5865,5865,0.09999999985930234,0.30410109680495945,0.3180257510729614,0.3438483547925608,0.3595374344301383,0.3820219360991893,0.30410109680495945,0.3180257510729614,0.3438483547925608,0.3595374344301383,0.274415832141154,0.06799999999999995,[],10,2,2.384185791015625e-07,4.76837158203125e-07,9,(((((.((((....)))))))......)).,51504705986.172005,3
5866,5866,0.6772819674190353,0.2938697318007663,0.31967545638945233,0.34171737660581475,0.3591165201712869,0.3742168131620464,0.3196979941401848,0.3365562316880775,0.3520847419427541,0.3657426188866351,0.2995717827360829,0.014000000000000012,[],11,2,4.76837158203125e-07,0.09999942779541016,9,((.(((((.((......)).)))))))...,3898975427174.482,3
5867,5867,0.4532687692174611,0.26951842884046273,0.30613397901533496,0.33322571966639764,0.3547753564702717,0.3729351627656712,0.2933817594834544,0.3188861985472155,0.33919827818132897,0.3577347323110035,0.2641377454936777,0.17400000000000004,[][],12,4,0.19999980926513672,0.30000001192092896,8,.((((((....))).))).((....))...,255724099219.96,3
5868,5868,0.642028992837507,0.2372900851161721,0.2659535311709225,0.2884748102139407,0.3107430411778238,0.33043478260869563,0.26204278812974463,0.2809293765815505,0.2980446284794111,0.3163561076604555,0.2385783298826777,0.03400000000000003,[],11,2,0.3000001907348633,0.39999961853027344,9,.(((...((.((((......))))))))).,542980411079.862,3
5869,5869,0.4564039475224875,0.13631636562671046,0.15670498084291187,0.17082649151614668,0.18604269293924466,0.19896004378763002,0.1467159277504105,0.1616310892172961,0.17359058565955118,0.18738368910782705,0.13270388615216205,0.18799999999999994,[],16,2,1.8999996185302732,1.0000004768371582,11,((.((.(((((((...)).)).))))).)),2910330308.3120003,5
5870,5870,0.4623655885778448,0.16114695340501792,0.18494623655913975,0.20468339307048986,0.2252090800477897,0.2457347670250896,0.17643966547192352,0.19364396654719235,0.2096057347670251,0.22802867383512546,0.1587335722819594,0.06999999999999995,[],13,2,1.0999999046325684,1.1000000536441803,9,((.(((..((((.....)).))...))))),7782762483.3,4
5871,5871,0.4282608639286912,0.1970289855072464,0.23072463768115944,0.25722222222222224,0.2852657004830918,0.30922705314009663,0.21618357487922704,0.23971014492753626,0.26115942028985506,0.2870772946859904,0.19260869565217392,0.07999999999999996,[[][]],12,6,0.5999999046325684,1.0,7,.(((..((....)).((....)))))....,3598097726.8,3
5872,5872,0.41058200524834104,0.16319811875367432,0.1860082304526749,0.20534979423868316,0.22266313932980605,0.24159318048206935,0.1747501469723692,0.19206349206349208,0.20790711346266905,0.22389770723104055,0.15637860082304528,0.244,[],13,2,1.1000003814697266,0.9000000953674316,10,((((.((.((.((.....))..)))))))),20184968602.008,4
5873,5873,0.10000000343965952,0.2256704980842912,0.25508226279017354,0.2791075050709939,0.29069190894748703,0.31282398016677937,0.2256704980842912,0.25508226279017354,0.2791075050709939,0.29069190894748703,0.21117872436330853,0.014000000000000012,[],10,2,0.3999998569488525,0.2999999523162842,10,((..((((((.((....))...)))))))),2474957135.79,3
5874,5874,0.4574898716348868,0.1261583445793972,0.14851551956815115,0.16711650922177235,0.18506522717049032,0.20173189383715698,0.13972109761583446,0.15663517768780927,0.17073774179037338,0.18641475483580747,0.12467386414754834,0.012000000000000009,[],15,2,1.5000000223517418,1.5999999046325684,9,((.((.(((...((...)).)))..)).)),2980317273.492,4
5875,5875,0.4078838118811861,0.14534347625633934,0.17374366067312125,0.19732595666205624,0.21950207468879668,0.24112494236975565,0.1598893499308437,0.1813969571230982,0.20101429230059936,0.22132319041032733,0.13692946058091288,0.03600000000000003,[],14,2,1.1000001430511477,1.1999998092651367,9,.((.((..(((...((....))))))).)),1665627687.164,4
5876,5876,0.4695198324689786,0.2455114822546973,0.2748782185107864,0.2949895615866388,0.3147993504987242,0.3348643006263048,0.2656692182788216,0.285154256553004,0.30167014613778703,0.3191834841104152,0.2433310136859197,0.04200000000000004,[][],13,4,0.2999999523162842,0.5,8,.(((...))).((.(((.....))).))..,451499650941.41,3
5877,5877,0.4834368529403679,0.2618357487922705,0.29588221762134803,0.32104899930986885,0.3451115711985277,0.3676558546123764,0.2797791580400276,0.3031285944329423,0.3247066942719117,0.34688290775247305,0.2521969174143087,0.03400000000000003,[][],12,4,0.20000004768371585,0.5000001192092896,7,.((......)).((.(((......))))).,142513275310.728,3
5878,5878,0.4202839845817906,0.15314401622718052,0.17674104124408385,0.20051836826684696,0.22256028848320936,0.24167230110434976,0.165359477124183,0.1830065359477124,0.20299752084741945,0.22368717601983326,0.1470137480279468,0.014000000000000012,[[][]],13,6,1.1000003814697266,1.1999998092651367,9,(((((....))((.((....)).)))))..,249157416.914,4
5879,5879,0.40514402946940176,0.15352080475537264,0.1820301783264746,0.20249199817101046,0.22309099222679468,0.24421582075903064,0.16652949245541834,0.18786008230452675,0.2056241426611797,0.2242798353909465,0.1425697302240512,0.028000000000000025,[],14,2,1.0999999940395355,1.1000001430511477,9,.((..(((...((.((....))))))).)),2004843153.564,4
5880,5880,0.6596977464310468,0.2580184718723761,0.29233137419535404,0.3192835152532886,0.33991043940666105,0.3600615729079205,0.2855863420095158,0.3084522809963616,0.3287713406101315,0.3452280996361601,0.2614609571788413,0.206,[],11,2,0.20000004768371585,0.4000000953674317,8,((..((((((....)).))))...))....,822613197621.462,3
5881,5881,0.6520518385855477,0.2296616270698344,0.2566834653227742,0.2800095992320614,0.30383969282457396,0.3275497960163187,0.2567554595632349,0.27497000239980796,0.2919366450683945,0.3107031437485001,0.2353251739860811,0.07399999999999995,[],12,2,0.4000000953674317,0.6999998092651367,8,.((((...((.((.....)))).))))...,644697436834.954,3
5882,5882,0.35463415091721023,0.17934959349593496,0.2034959349593496,0.2235230352303523,0.24146341463414636,0.2578048780487805,0.1901355013550136,0.20788617886178865,0.22455284552845528,0.24149051490514906,0.16826558265582656,0.18000000000000005,[],15,2,0.9999997615814208,0.6999998092651367,10,.((((((.((..((...)))).))).))).,10646540205.119999,4
5883,5883,0.2193018493894679,0.26155601186402005,0.2881359799224276,0.31277663700661645,0.3442619210586356,0.3682637462924937,0.2635409536846908,0.2881359799224276,0.31277663700661645,0.3442619210586356,0.2348847821127082,0.026000000000000027,[][],11,4,0.20000001043081286,0.7999999523162842,6,((.((....))...)).....((.....)),579623539.064,3
5884,5884,0.39128631044225576,0.22572614107883815,0.255232826187183,0.27918395573997234,0.30260488704472105,0.3263946519133241,0.2429691101890272,0.2641539880129092,0.2839787920700784,0.3051175656984786,0.2194098662978331,0.03600000000000003,[],11,2,0.4000000357627869,0.8999999761581421,7,....(((((.((......))..))...))),38821429593.136,3
5885,5885,0.4696120749516734,0.18421934865900386,0.2126915708812261,0.23759578544061305,0.26048850574712645,0.2819683908045977,0.20208333333333334,0.2223419540229885,0.24250478927203065,0.2633860153256705,0.18096264367816087,0.07199999999999995,[],15,2,0.7999997138977051,1.0,8,...((((.((((.....)).))..)).)).,15876934133.44,4
5886,5886,0.4903940774243453,0.19688013136289,0.2253147235905857,0.24731800766283524,0.270224411603722,0.2888067870826492,0.21748768472906405,0.23773946360153256,0.2560207991242474,0.2735905856595512,0.1969896004378763,0.18799999999999994,[][],12,4,0.6999998092651367,0.4999997615814209,10,(((.((....)))))((.(((....))))),39106111289.336006,4
5887,5887,0.658762873801374,0.2369759450171821,0.27321878579610537,0.3027491408934708,0.32504009163802977,0.3466895761741123,0.2702176403207331,0.29379152348224513,0.31470790378006874,0.3322565864833906,0.2475601374570447,0.030000000000000027,[],12,2,0.30000001192092896,0.7000000476837158,7,((...(((.((.......)).)))..))..,936219158023.5499,3
5888,5888,0.4305668014444803,0.1734817813765182,0.20101214574898785,0.2224696356275304,0.2421502474134053,0.2628430049482681,0.1861223571749888,0.20542060278902385,0.22438146648672969,0.24300494826810615,0.16567701304543409,0.012000000000000009,[][],12,4,0.9000000953674316,0.9000000953674316,9,((....))((.((..(((.....))))))),1077278889.024,4
5889,5889,0.4280991814568762,0.2047061524334252,0.23443526170798895,0.259435261707989,0.2823691460055097,0.3040174471992654,0.21960514233241507,0.2414370982552801,0.2618686868686869,0.2829430670339761,0.19462809917355373,0.03200000000000003,[][],13,4,0.5999999046325684,0.8000001907348633,8,.((((...)))).((...((....)).)).,27216983941.663998,3
5890,5890,0.748676171052116,0.2534736365693596,0.2852907897714415,0.30875763747454177,0.33084408237157725,0.3495134645847477,0.28540393754243043,0.3056573885494456,0.32222222222222224,0.3385155012446255,0.26220864448970355,0.018000000000000016,[],13,2,0.20000028610229487,0.4000000953674317,8,....(((..(((.((...)).)))..))).,5314686542175.194,3
5891,5891,0.5141078810134122,0.24691101890272016,0.2836099585062241,0.31005071461503003,0.33326417704011063,0.3547256800368834,0.27208390963577683,0.29815583218072844,0.31954817888427844,0.3389349930843707,0.24497464269248498,0.03600000000000003,[],13,2,0.29999980330467224,0.6000003814697266,7,..((...((.(((......))).))..)).,1017969589162.072,3
5892,5892,0.33234672853230923,0.17197556964998825,0.20084566596194506,0.22506459948320412,0.2483673948790228,0.2725158562367865,0.17986845196147522,0.2035940803382664,0.2260981912144703,0.2486727742541696,0.15940803382663848,0.05400000000000005,[][],14,4,0.8999998569488525,1.0999999046325684,8,((.....)).((((((....))..)).)).,533998758.28199995,4
5893,5893,0.5918410135487632,0.3516039051603905,0.3904695490469549,0.4208972570897257,0.44767549976755,0.4690376569037657,0.3848442584844258,0.4103905160390516,0.43258949325894935,0.452742910274291,0.35778707577870755,0.04400000000000004,[][],7,4,0.0,0.19999992847442627,6,((....))((((.......)))).......,3993875337477.2236,2
5894,5894,0.4255230147001883,0.1591120409112041,0.1789865178986518,0.19488609948860994,0.2105067410506741,0.2246164574616457,0.16913063691306368,0.18386796838679684,0.19725708972570896,0.21155276615527666,0.15220827522082753,0.04400000000000004,[],16,2,1.4000000953674316,1.0,10,...((((.((.((.((...)))))))).)),1021357986.8199999,5
5895,5895,0.3912951305445339,0.22696390658174095,0.25166312809624913,0.2706534560037745,0.2875206416607691,0.3033498466619486,0.2378391129983487,0.25595659353621136,0.2719509318235433,0.2880396319886765,0.2182590233545648,0.05800000000000005,[][],11,4,0.4000000953674317,0.4999997615814209,9,((((.((...))...))))(((...)))..,10378523354.472,3
5896,5896,0.496242177309099,0.2265135699373695,0.2592205984690327,0.2862212943632568,0.3110415216887033,0.3363720714451404,0.24864300626304806,0.2717930874507075,0.29292507538854096,0.31454418928322897,0.22143354210160052,0.04200000000000004,[][],13,4,0.3999999761581421,0.8000000715255737,7,..(((.....)))...((.((...)).)).,140286397916.32,3
5897,5897,0.29128540203397313,0.3466715081094166,0.38058581457274265,0.4093439845073832,0.4365528927620431,0.4630839990317114,0.3557007988380537,0.3832970225127088,0.4102154442023723,0.4365528927620431,0.3236504478334544,0.08199999999999996,[],8,2,0.0,0.5,4,.((..((.............))))......,18034705968.354,2
5898,5898,0.34870689278789635,0.2647270114942529,0.30007183908045976,0.3322078544061303,0.3617337164750958,0.3917385057471264,0.2788314176245211,0.30701628352490423,0.33465038314176243,0.3626676245210728,0.24743773946360156,0.07199999999999995,[][],11,4,0.19999995827674866,0.6999998390674591,6,.((.....)).......((((....)).)),14232868019.136002,3
5899,5899,0.4460580807751145,0.17097740894421393,0.19718764407561087,0.2190410327339788,0.23911940986629784,0.25855232826187186,0.1856385431074228,0.2042876901798064,0.22201475334255416,0.24031811894882435,0.16779621945597048,0.03600000000000003,[[][]],11,6,0.9999997615814208,1.0,9,((((.((...))(((.....))).))))..,4463875093.372,3
5900,5900,0.464339143431692,0.1907730673316708,0.2164311443613189,0.2391521197007481,0.25840953172624,0.2750346356331393,0.2058742033804378,0.22471598780825716,0.2430036021058465,0.2599057910778609,0.1861457467442505,0.19799999999999995,[],11,2,0.7999997138977051,0.7999999523162842,9,(((((......((((...)))).)).))).,16709770950.146002,3
5901,5901,0.4063725524088916,0.25013616557734203,0.27690631808278865,0.29526143790849674,0.3083333333333333,0.31998910675381265,0.2634531590413943,0.2821078431372549,0.2975762527233116,0.30890522875816995,0.24556100217864926,0.18400000000000005,[],10,2,0.20000076293945312,4.76837158203125e-07,11,((((((.(((((...)))))))))..))..,109124551518.19199,3
5902,5902,0.4380219807336619,0.2282783882783883,0.25738705738705736,0.2798046398046398,0.30065934065934063,0.32073260073260074,0.2423687423687424,0.2650793650793651,0.284004884004884,0.3026617826617827,0.21785103785103785,0.08999999999999997,[],12,2,0.3999999761581421,0.9000000357627869,7,..((.((.(((.......)))....)))).,16776477523.26,3
5903,5903,0.6919239948983713,0.17508577461071526,0.20258643441541305,0.22599630509369226,0.2439166006861969,0.26104513064133017,0.1980733702823964,0.21660068619688566,0.2338611770915809,0.2486935866983373,0.17891264185801006,0.15800000000000006,[],13,2,0.9000000953674316,0.6999998092651367,10,((((((((..((....))..))).))).)),62502579704.812,4
5904,5904,0.09999999472307504,0.2595056065239552,0.2782874617737003,0.30140163098878703,0.3237512742099898,0.34959225280326195,0.2595056065239552,0.2782874617737003,0.30140163098878703,0.3237512742099898,0.2248216106014271,0.128,[[][]],11,6,0.20000004768371585,0.7000000476837158,7,((((.....))..(((....))).))....,86218900.592,3
5905,5905,0.4126914617986596,0.29443228786773645,0.3342329200097253,0.3638463408704109,0.3939217116460005,0.4204716751762704,0.3181132992949185,0.34429856552394844,0.3692924872355944,0.3967177242888403,0.2883053732069049,0.08599999999999998,[],8,2,0.09999990463256836,0.6000000238418579,5,.(((...((..............)))))..,132138445315.66,2
5906,5906,0.6160883496189343,0.19908867858394672,0.2231335436382755,0.24430424114966698,0.2629162285313705,0.2797055730809674,0.21661409043112514,0.2339291973361374,0.25068349106204,0.26670171749036103,0.1977567472835612,0.366,[],13,2,0.7000000476837158,0.5,10,(((.(((.((((.....)).))))))))..,78329355731.06801,4
5907,5907,0.6662447210479889,0.2925691514299109,0.31889357712142524,0.3348570089076418,0.35077355836849505,0.3621894045944679,0.31357243319268635,0.33049695264885137,0.3413033286451008,0.3537271448663853,0.2913033286451008,0.05200000000000005,[],11,2,9.5367431640625e-07,4.76837158203125e-07,10,...(((((.((.(((....))))).))))),4227590578779.7197,3
5908,5908,0.3917594616921548,0.1822321207621876,0.20920564216778026,0.23075971294234104,0.2518683494184608,0.272110863647612,0.19764909675822814,0.216208859193269,0.23429844097995545,0.2531799059638704,0.1807720861172977,0.10199999999999998,[],10,2,0.8000001907348633,0.8999998569488525,9,((((..((...(((...)))....)))))),45106559472.232,3
5909,5909,0.7968152885161135,0.3022410945977825,0.3418259023354565,0.369379570653456,0.3942675159235669,0.4170559094125973,0.3458598726114649,0.3698985609813635,0.3880396319886766,0.4056617126680821,0.3184713375796178,0.05800000000000005,[],9,2,4.76837158203125e-07,0.2999999523162842,7,...((((...(((....))).)))).....,22373429589830.12,2
5910,5910,0.3887775651737301,0.11482965931863727,0.13282119795145847,0.14867512803384547,0.16577599643731908,0.18236472945891785,0.12224448897795592,0.13620574482297929,0.1507682030728123,0.16673346693386773,0.10843910042306837,0.0020000000000000018,[[][]],12,6,1.7999999523162842,1.5,10,((((.((.((...))))((.....)))))),14187097.942,4
5911,5911,0.41861471498296376,0.21298701298701295,0.2396103896103896,0.2655363155363155,0.2898989898989899,0.3155844155844156,0.22667147667147666,0.2476911976911977,0.2697450697450697,0.2922077922077922,0.2023088023088023,0.07599999999999996,[],12,2,0.5,1.0,7,..((..((...(((.......))))).)).,26795646546.9,3
5912,5912,0.4248979525450541,0.15687074829931974,0.18798185941043086,0.20918367346938774,0.22861678004535144,0.2477324263038549,0.17319727891156464,0.19501133786848074,0.2124716553287982,0.2302040816326531,0.1485034013605442,0.020000000000000014,[],15,2,1.0999999046325684,1.100000023841858,9,.((..((.((..(((....))))).)).)),12306670699.119999,4
5913,5913,0.3675906205736498,0.2173418621179815,0.2438995498696991,0.26529258469556977,0.2875621890547264,0.3149016820658612,0.2272447287372661,0.24835347074153044,0.2678038379530917,0.2890073442312248,0.20258232646292348,0.06200000000000005,[][],13,4,0.5,1.0,7,.((.....))..(((.((...))..)))..,3087670181.1899996,3
5914,5914,0.3697368429908365,0.23966861598440545,0.265911306042885,0.2881335282651072,0.3064814814814815,0.3252923976608187,0.2532407407407408,0.2719054580896686,0.2901315789473684,0.3076267056530214,0.23157894736842105,0.08799999999999998,[],12,2,0.3000000715255737,0.8000001907348633,7,.....(((.((.((...))))....)))..,556311070.608,3
5915,5915,0.40864978161667975,0.2866619784341303,0.3186122831692452,0.3452414439756212,0.3696671354899203,0.39367088607594936,0.3026488513830286,0.32541022034692924,0.34824191279887484,0.3713080168776372,0.2746366619784341,0.05200000000000005,[][],11,4,0.09999990463256836,0.5999999046325684,6,.((.....))((.((.......))))....,23859196294.788,3
5916,5916,0.7380530981890923,0.27630285152409045,0.3087512291052114,0.3361848574237955,0.36116027531956735,0.3822025565388397,0.31150442477876106,0.3339233038348083,0.3524745984922976,0.3724352671255326,0.2878400524418224,0.32199999999999995,[],11,2,0.10000002384185792,0.2999999523162842,8,.....(((.(((.((....))))))))...,3036770906593.104,3
5917,5917,0.3914942628008196,0.14523627075351214,0.16559386973180076,0.1838058748403576,0.2015581098339719,0.2182630906768838,0.15443167305236272,0.169757343550447,0.1860025542784164,0.20268199233716475,0.1385185185185185,0.13,[],13,2,1.5,1.1000001430511477,10,((((((.((((...)).))....))).))),1356189687.27,4
5918,5918,0.4008281539284912,0.2253048079135036,0.25898320680929376,0.2838049229353577,0.3066022544283414,0.3270991488382793,0.2432712215320911,0.2672417759374281,0.2875086266390614,0.3084886128364389,0.2186795491143317,0.03400000000000003,[],11,2,0.4000000208616257,0.6000000238418579,8,...((.((((((...))))......)))).,28165473059.093998,3
5919,5919,0.4254988807433196,0.20707070707070707,0.2287509238728751,0.24336043360433604,0.2583148558758315,0.26982015274698196,0.21988174427198814,0.23500862281350085,0.2469327420546933,0.2601626016260163,0.19928553830992854,0.09799999999999998,[],14,2,0.7000002861022949,0.20000016689300534,11,.(((((((.((((...)).)).)))).))),78205989119.742,4
5920,5920,0.4393162340180487,0.2721984805318139,0.3040123456790124,0.32856125356125354,0.3515906932573599,0.36915954415954416,0.29090693257359923,0.313366571699905,0.3328110161443495,0.3527777777777778,0.26495726495726496,0.06399999999999995,[],8,2,0.10000014305114746,0.5,7,.(((((.((..........))....))))),434938716607.82404,2
5921,5921,0.482415247708559,0.21228813559322035,0.2450094161958569,0.27509416195856873,0.3008709981167608,0.3242467043314501,0.2364171374764595,0.2588276836158192,0.2821798493408663,0.3039077212806026,0.21148775894538607,0.05600000000000005,[],12,2,0.5,0.9000000245869159,7,((..(((.((.........))..))).)).,100689482641.536,3
5922,5922,0.16111111181017793,0.2412894375857339,0.2689300411522634,0.2988797439414723,0.3215134887974394,0.34993141289437585,0.2415409236396891,0.2689300411522634,0.2988797439414723,0.3215134887974394,0.2102880658436214,0.028000000000000025,[][],11,4,0.2999999523162842,0.7000000476837158,7,..((.....))..((..(((.....))))),2301338894.0039997,3
5923,5923,0.24282786091331576,0.24064207650273226,0.2660063752276867,0.288683970856102,0.3166894353369763,0.3418715846994536,0.2452185792349727,0.26703096539162113,0.28920765027322404,0.3169171220400729,0.2206511839708561,0.024000000000000018,[][][],11,6,0.3000001795589924,0.5999999046325684,8,(((....))).(((....))).((....)),9198025832.896,3
5924,5924,0.5572301418256856,0.3509164969450102,0.3824620954967187,0.4073998642226748,0.42993890020366604,0.4479972844534963,0.3767368182846798,0.39785019235121066,0.4155465037338764,0.4326997058157954,0.3491740212717809,0.018000000000000016,[][],8,4,0.0,0.09999990463256836,7,.((........))(((((.....)))))..,3402374489834.718,2
5925,5925,0.4029723920102079,0.16086341118188252,0.1827789573012503,0.20669969332389715,0.2292757725878745,0.2533852323661241,0.1719037508846426,0.18881811748053787,0.20967209247464025,0.2305732484076433,0.15371549893842887,0.05800000000000005,[],14,2,1.0,1.2999999746680257,8,((((.....((.((.....)))).)).)).,171822102.78599998,4
5926,5926,0.6564049515103506,0.2961202938475665,0.3241965105601469,0.3497245179063361,0.3715105601469238,0.3943526170798897,0.3253213957759412,0.3425390266299357,0.3615702479338843,0.3795684113865932,0.3039485766758494,0.03200000000000003,[],8,2,4.76837158203125e-07,0.19999980926513672,8,((....((((((......))))))...)).,4971388369248.752,2
5927,5927,0.5685897365721881,0.2302469135802469,0.2582383665716999,0.2799382716049383,0.2998338081671415,0.3169753086419753,0.2507597340930674,0.2691358024691358,0.2855650522317189,0.3021604938271605,0.2278252611585945,0.06399999999999995,[],11,2,0.3999998569488525,0.2999992370605469,10,.((((...((((((....)))).)))))).,308593028580.408,3
5928,5928,0.4282511208924745,0.21038863976083708,0.24090682610861985,0.267339312406577,0.2926258096661684,0.32030393622321873,0.2266567015445939,0.2493771798704534,0.2722471350274041,0.2958395615346288,0.2014947683109118,0.10799999999999997,[],13,2,0.5,1.1999999284744265,6,...((.((....((....))..))..))..,5109575782.132,3
5929,5929,0.5845070302906171,0.20333109769729488,0.2282584395260452,0.2445785826067516,0.26002682763246143,0.27386541471048514,0.22088084059915045,0.2370892018779343,0.2491839928459647,0.26230717639168344,0.2021238542365303,0.0060000000000000045,[],12,2,0.7000000476837158,0.5,10,.((((..(((.(((...)))..))).)))),501948707956.402,3
